id,name,link
ev0009465,London International Motion Pictures Award,https://www.imdb.com/event/ev0009465
ev0006792,London International Short Film Festival,https://www.imdb.com/event/ev0006792
ev0005173,London Labour Film Festival,https://www.imdb.com/event/ev0005173
ev0003194,London Latin American Film Festival (LLAFF),https://www.imdb.com/event/ev0003194
ev0001205,London Sci-Fi Film Festival,https://www.imdb.com/event/ev0001205
ev0001972,"London Short Film Festival, UK",https://www.imdb.com/event/ev0001972
ev0005508,London Short Series Fest,https://www.imdb.com/event/ev0005508
ev0016014,London Spanish Film Festival,https://www.imdb.com/event/ev0016014
ev0001606,London Super Shorts Festival,https://www.imdb.com/event/ev0001606
ev0005808,London World-Wide Comedy Short Film Festival,https://www.imdb.com/event/ev0005808
ev0004559,Londrina Film Festival,https://www.imdb.com/event/ev0004559
ev0006213,Lonely Seal Film festival,https://www.imdb.com/event/ev0006213
ev0004466,Lone Pine Film Festival,https://www.imdb.com/event/ev0004466
ev0003386,Lone Star Emmy Awards,https://www.imdb.com/event/ev0003386
ev0000402,Lone Star Film & Television Awards,https://www.imdb.com/event/ev0000402
ev0001699,Lone Star Film Festival,https://www.imdb.com/event/ev0001699
ev0003145,"Long Beach Indie, California",https://www.imdb.com/event/ev0003145
ev0003000,"Long Beach International Film Festival, New York",https://www.imdb.com/event/ev0003000
ev0000845,"Long Beach International Film Festival, Pasadena",https://www.imdb.com/event/ev0000845
ev0004345,Long Beach QFilm Festival,https://www.imdb.com/event/ev0004345
ev0000405,Long Island Film Festival,https://www.imdb.com/event/ev0000405
ev0001582,Long Island Gay and Lesbian Film Festival,https://www.imdb.com/event/ev0001582
ev0000406,Long Island International Film Expo,https://www.imdb.com/event/ev0000406
ev0003285,Longleaf Film Festival,https://www.imdb.com/event/ev0003285
ev0004813,Los Angeles Academy of Film Awards,https://www.imdb.com/event/ev0004813
ev0014126,Los Angeles Animation Festival,https://www.imdb.com/event/ev0014126
ev0003306,Los Angeles Area Emmy Awards,https://www.imdb.com/event/ev0003306
ev0002009,"Los Angeles Arthouse Film Festival, US",https://www.imdb.com/event/ev0002009
ev0001883,"Los Angeles Brazilian Film Festival, US",https://www.imdb.com/event/ev0001883
ev0006669,Los Angeles Chinese Film Festival,https://www.imdb.com/event/ev0006669
ev0003566,Los Angeles Cinefest,https://www.imdb.com/event/ev0003566
ev0004641,Los Angeles CineFest,https://www.imdb.com/event/ev0004641
ev0001869,"Los Angeles Cinema Festival of Hollywood, US",https://www.imdb.com/event/ev0001869
ev0014423,Los Angeles Cinematography AWARDS (LACA),https://www.imdb.com/event/ev0014423
ev0004314,Los Angeles Comedy Festival,https://www.imdb.com/event/ev0004314
ev0006365,Los Angeles Crime and Horror Film Festival,https://www.imdb.com/event/ev0006365
ev0002999,Los Angeles Diversity Film Festival,https://www.imdb.com/event/ev0002999
ev0001162,Los Angeles DIY Film Festival,https://www.imdb.com/event/ev0001162
ev0008545,Los Angeles Fashion Film Festival,https://www.imdb.com/event/ev0008545
ev0006220,Los Angeles Feedback Female Film Festival,https://www.imdb.com/event/ev0006220
ev0001842,"Los Angeles Film and Script Festival, US",https://www.imdb.com/event/ev0001842
ev0004043,Los Angeles Film Awards,https://www.imdb.com/event/ev0004043
ev0000407,Los Angeles Film Critics Association Awards,https://www.imdb.com/event/ev0000407
ev0001475,Los Angeles Film Festival,https://www.imdb.com/event/ev0001475
ev0005568,Los Angeles Film Forum Awards,https://www.imdb.com/event/ev0005568
ev0003762,Los Angeles Film Review Independent Film Awards,https://www.imdb.com/event/ev0003762
ev0000720,Los Angeles FirstGlance Film Festival,https://www.imdb.com/event/ev0000720
ev0003251,Los Angeles Greek Film Festival (LAGFF),https://www.imdb.com/event/ev0003251
ev0004336,Los Angeles Horror Competition,https://www.imdb.com/event/ev0004336
ev0000932,Los Angeles IFP/West Film Festival,https://www.imdb.com/event/ev0000932
ev0000408,Los Angeles Independent Film Festival,https://www.imdb.com/event/ev0000408
ev0003318,Los Angeles Independent Film Festival Awards,https://www.imdb.com/event/ev0003318
ev0000951,Los Angeles Indian Film Festival,https://www.imdb.com/event/ev0000951
ev0010092,Los Angeles International Screenplay Awards,https://www.imdb.com/event/ev0010092
ev0002462,Los Angeles International Underground Film Festival,https://www.imdb.com/event/ev0002462
ev0001828,"Los Angeles Italia Film Festival, US",https://www.imdb.com/event/ev0001828
ev0000410,Los Angeles Italian Film Awards,https://www.imdb.com/event/ev0000410
ev0006204,Los Angeles Japan Film Festival,https://www.imdb.com/event/ev0006204
ev0002975,Los Angeles Jewish Film Festival,https://www.imdb.com/event/ev0002975
ev0000943,Los Angeles Latino International Film Festival,https://www.imdb.com/event/ev0000943
ev0008477,Los Angeles Motion Picture Festival,https://www.imdb.com/event/ev0008477
ev0001846,"Los Angeles Movie Awards, US",https://www.imdb.com/event/ev0001846
ev0001147,Los Angeles Music Awards,https://www.imdb.com/event/ev0001147
ev0002005,"Los Angeles New Wave International Film Festival, US",https://www.imdb.com/event/ev0002005
ev0004809,Los Angeles Nollywood Film Awards,https://www.imdb.com/event/ev0004809
ev0006570,Los Angeles Online Film Critics Society Awards,https://www.imdb.com/event/ev0006570
ev0000411,Los Angeles Pan African Film Festival,https://www.imdb.com/event/ev0000411
ev0004081,Los Angeles Philippine Film Festival,https://www.imdb.com/event/ev0004081
ev0010093,Los Angeles Press Club Awards,https://www.imdb.com/event/ev0010093
ev0001801,"Los Angeles Reel Film Festival, US",https://www.imdb.com/event/ev0001801
ev0003558,Los Angeles Screenplay Contest,https://www.imdb.com/event/ev0003558
ev0004724,Los Angeles Short Film Festival,https://www.imdb.com/event/ev0004724
ev0001186,Los Angeles Silver Lake Film Festival,https://www.imdb.com/event/ev0001186
ev0004846,Los Angeles Television Script And Film Festival,https://www.imdb.com/event/ev0004846
ev0004582,Los Angeles Theatrical Release Competition & Awards,https://www.imdb.com/event/ev0004582
ev0010292,Los Angeles Underground Film Festival,https://www.imdb.com/event/ev0010292
ev0006462,Los Angeles VOD Film Festival,https://www.imdb.com/event/ev0006462
ev0003612,Los Angeles Women's International Festival,https://www.imdb.com/event/ev0003612
ev0001042,Los Angeles Women in Film Festival,https://www.imdb.com/event/ev0001042
ev0004084,Los Angeles World International Film Festival,https://www.imdb.com/event/ev0004084
ev0007584,Los Cabos International Film Festival,https://www.imdb.com/event/ev0007584
ev0002748,Los Premios Gente/MGM,https://www.imdb.com/event/ev0002748
ev0002244,Lost Episode Festival Toronto,https://www.imdb.com/event/ev0002244
ev0003424,Louisiana Film Prize,https://www.imdb.com/event/ev0003424
ev0003702,Louisiana International Film Festival,https://www.imdb.com/event/ev0003702
ev0002445,Louisiana Science Fiction Film and Costume Festival,https://www.imdb.com/event/ev0002445
ev0001750,Louisville's International Festival of Film,https://www.imdb.com/event/ev0001750
ev0000412,Louisville Film & Video Festival,https://www.imdb.com/event/ev0000412
ev0001575,Louisville Fright Night Film Fest,https://www.imdb.com/event/ev0001575
ev0001110,Louisville Jewish Film Festival,https://www.imdb.com/event/ev0001110
ev0002969,Louisville LGBT Film Festival,https://www.imdb.com/event/ev0002969
ev0004645,Love Film Festival,https://www.imdb.com/event/ev0004645
ev0007254,Love International Film Festival,https://www.imdb.com/event/ev0007254
ev0001382,"Love is Folly International Film Festival, Bulgaria",https://www.imdb.com/event/ev0001382
ev0002021,"LoveQuest Film Festival, Online",https://www.imdb.com/event/ev0002021
ev0002223,Love Unlimited Film Festival and Art Exhibition,https://www.imdb.com/event/ev0002223
ev0015550,Love Wins Film Festival,https://www.imdb.com/event/ev0015550
ev0003231,Love Your Shorts Film Festival,https://www.imdb.com/event/ev0003231
ev0003321,Lower East Side Film Festival,https://www.imdb.com/event/ev0003321
ev0013130,Low to No Film Festival,https://www.imdb.com/event/ev0013130
ev0003960,Luang Prabang Film Festival,https://www.imdb.com/event/ev0003960
ev0000413,Lübeck Nordic Film Days,https://www.imdb.com/event/ev0000413
ev0013296,Lublin Film Festival,https://www.imdb.com/event/ev0013296
ev0011944,Lubuskie Film Summer,https://www.imdb.com/event/ev0011944
ev0005848,Lucania Film Festival,https://www.imdb.com/event/ev0005848
ev0000744,Lucas - International Festival of Films for Children and Young People,https://www.imdb.com/event/ev0000744
ev0005481,Lucca Film Festival,https://www.imdb.com/event/ev0005481
ev0001652,Lucerne International Film Festival,https://www.imdb.com/event/ev0001652
ev0000414,Luchon International Film Festival,https://www.imdb.com/event/ev0000414
ev0004968,Lucky Strike Film Festival,https://www.imdb.com/event/ev0004968
ev0001526,Ludwigsburg European Short Film Biennale,https://www.imdb.com/event/ev0001526
ev0002594,Lume International Film Festival,https://www.imdb.com/event/ev0002594
ev0000865,"Lumiere Awards, France",https://www.imdb.com/event/ev0000865
ev0005454,Luna de Cortos,https://www.imdb.com/event/ev0005454
ev0001653,Lunafest Film Festival,https://www.imdb.com/event/ev0001653
ev0004120,Lund International Fantastic Film Festival,https://www.imdb.com/event/ev0004120
ev0005574,Lunenburg Doc Fest,https://www.imdb.com/event/ev0005574
ev0012607,Lusaka International Film Festival,https://www.imdb.com/event/ev0012607
ev0006209,LUSCA Fantastic Film Fest,https://www.imdb.com/event/ev0006209
ev0013508,Luststreifen Film Festival,https://www.imdb.com/event/ev0013508
ev0001487,Lutins du Court-Métrage,https://www.imdb.com/event/ev0001487
ev0004001,Luxembourg City Film Festival,https://www.imdb.com/event/ev0004001
ev0003011,Luxor African Film Festival,https://www.imdb.com/event/ev0003011
ev0002798,Luxor Egyptian and European Film Festival,https://www.imdb.com/event/ev0002798
ev0001957,LUX Prize,https://www.imdb.com/event/ev0001957
ev0003871,Lux Style Awards,https://www.imdb.com/event/ev0003871
ev0004915,Lviv International Short Film Festival Wiz-Art,https://www.imdb.com/event/ev0004915
ev0001164,Lyon Festival of New Generation Cinema,https://www.imdb.com/event/ev0001164
ev0000998,Lyon Short Film Festival,https://www.imdb.com/event/ev0000998
ev0004222,MÃ¡rgenes,https://www.imdb.com/event/ev0004222
ev0006185,MAAC 24FPS International Animation Awards,https://www.imdb.com/event/ev0006185
ev0008446,Mabig Film Festival,https://www.imdb.com/event/ev0008446
ev0002202,Macabre Faire Film Festival,https://www.imdb.com/event/ev0002202
ev0002388,Macabro:International Horror Film Festival of Mexico City,https://www.imdb.com/event/ev0002388
ev0004831,Macae Cine International Film Festival,https://www.imdb.com/event/ev0004831
ev0003629,Macaé Cine International Film Festival,https://www.imdb.com/event/ev0003629
ev0002096,Macau International Movie Festival,https://www.imdb.com/event/ev0002096
ev0006674,Macau International TV Festival,https://www.imdb.com/event/ev0006674
ev0002125,Machinima Interactive Film Festival,https://www.imdb.com/event/ev0002125
ev0001740,Macon Film Festival,https://www.imdb.com/event/ev0001740
ev0002671,Madbakh Awards,https://www.imdb.com/event/ev0002671
ev0006113,Made In Carolinas Film Project,https://www.imdb.com/event/ev0006113
ev0001837,"Made in Melbourne Film Festival, AUS",https://www.imdb.com/event/ev0001837
ev0001045,Made in Miami Film and Video Festival,https://www.imdb.com/event/ev0001045
ev0001299,Made in NY Awards,https://www.imdb.com/event/ev0001299
ev0005410,Made In The West Film Festival,https://www.imdb.com/event/ev0005410
ev0002705,Madeira Film Festival,https://www.imdb.com/event/ev0002705
ev0006097,MadFest,https://www.imdb.com/event/ev0006097
ev0004903,Mad Monster Party Film Festival,https://www.imdb.com/event/ev0004903
ev0004231,Madrid Fashion Film Festival,https://www.imdb.com/event/ev0004231
ev0000733,Madridimagen,https://www.imdb.com/event/ev0000733
ev0001154,Madrid International Documentary Film Festival,https://www.imdb.com/event/ev0001154
ev0001944,"Madrid International Film Festival, ES",https://www.imdb.com/event/ev0001944
ev0004340,Madrid Short Film Week,https://www.imdb.com/event/ev0004340
ev0003894,Madrid Surf Film Festival,https://www.imdb.com/event/ev0003894
ev0002197,MADTerrorFest,https://www.imdb.com/event/ev0002197
ev0003094,MAD TV Video Music Awards,https://www.imdb.com/event/ev0003094
ev0008973,Madura International Film Festival,https://www.imdb.com/event/ev0008973
ev0004570,Magic Mirror Video Art Event,https://www.imdb.com/event/ev0004570
ev0008448,MagikalCharm Experimental Video & Film Festival,https://www.imdb.com/event/ev0008448
ev0004266,Magna Graecia Film Festival,https://www.imdb.com/event/ev0004266
ev0001056,Magnolia Independent Film Festival,https://www.imdb.com/event/ev0001056
ev0001778,"Magritte Awards, Belgium",https://www.imdb.com/event/ev0001778
ev0015478,Maharashtra State Film Awards,https://www.imdb.com/event/ev0015478
ev0004156,Maine Cannabis Film Festival,https://www.imdb.com/event/ev0004156
ev0002998,Maine Deaf Film Festival,https://www.imdb.com/event/ev0002998
ev0003343,Maine International Film Festival,https://www.imdb.com/event/ev0003343
ev0008904,Maine Outdoor Film Festival,https://www.imdb.com/event/ev0008904
ev0001002,Mainichi Film Concours,https://www.imdb.com/event/ev0001002
ev0012996,MakeDox Creative Documentary Film Festival,https://www.imdb.com/event/ev0012996
ev0003083,"Maker Film Fest, US",https://www.imdb.com/event/ev0003083
ev0009268,"Makeup and Hairstyling Guild Awards, CN",https://www.imdb.com/event/ev0009268
ev0010852,Making Waves International Film Festival,https://www.imdb.com/event/ev0010852
ev0000842,Málaga International Week of Fantastic Cinema,https://www.imdb.com/event/ev0000842
ev0000416,Málaga Spanish Film Festival,https://www.imdb.com/event/ev0000416
ev0002796,Malatya International Film Festival,https://www.imdb.com/event/ev0002796
ev0005619,Malaysia Golden Global Awards,https://www.imdb.com/event/ev0005619
ev0001300,Malaysian Film Festival,https://www.imdb.com/event/ev0001300
ev0003769,Maldives Film Awards,https://www.imdb.com/event/ev0003769
ev0000417,Malibu Film Festival,https://www.imdb.com/event/ev0000417
ev0006081,Malmö Arab Film Festival,https://www.imdb.com/event/ev0006081
ev0006317,Malta Film Festival,https://www.imdb.com/event/ev0006317
ev0002135,Malta Horror Film Fest,https://www.imdb.com/event/ev0002135
ev0003421,Malta Short Film Festival,https://www.imdb.com/event/ev0003421
ev0005103,Mamers en Mars,https://www.imdb.com/event/ev0005103
ev0005389,Mammoth Film Festival,https://www.imdb.com/event/ev0005389
ev0004913,Mammoth Lakes Film Festival,https://www.imdb.com/event/ev0004913
ev0003621,Manchester International Film Festival (MANIFF),https://www.imdb.com/event/ev0003621
ev0001120,Manchester International Short Film Festival,https://www.imdb.com/event/ev0001120
ev0002858,Mangalore International Film Festival,https://www.imdb.com/event/ev0002858
ev0001725,Manhattan Film Festival,https://www.imdb.com/event/ev0001725
ev0011412,Manhattanhenge Film,https://www.imdb.com/event/ev0011412
ev0014132,Manhattan International Film Festival,https://www.imdb.com/event/ev0014132
ev0000418,Manhattan Short Film Festival,https://www.imdb.com/event/ev0000418
ev0001856,Manifesto Festival of Community and Culture,https://www.imdb.com/event/ev0001856
ev0007266,Man in Danger,https://www.imdb.com/event/ev0007266
ev0002856,Manipal International Film Festival,https://www.imdb.com/event/ev0002856
ev0016010,Manlleu Film Festival,https://www.imdb.com/event/ev0016010
ev0000358,Mannheim-Heidelberg International Filmfestival,https://www.imdb.com/event/ev0000358
ev0005755,Maoriland Film Festival,https://www.imdb.com/event/ev0005755
ev0012666,Maracay International Film & Video Festival,https://www.imdb.com/event/ev0012666
ev0010324,Marathon Vidéo 48h,https://www.imdb.com/event/ev0010324
ev0002678,Marbella Film Festival,https://www.imdb.com/event/ev0002678
ev0001272,Marburg Camera Award,https://www.imdb.com/event/ev0001272
ev0004331,March on Film,https://www.imdb.com/event/ev0004331
ev0000420,Marco Island Film Festival,https://www.imdb.com/event/ev0000420
ev0003110,MarCom Awards,https://www.imdb.com/event/ev0003110
ev0000419,Mar del Plata Film Festival,https://www.imdb.com/event/ev0000419
ev0003330,Mardi Gras Film Festival,https://www.imdb.com/event/ev0003330
ev0002623,Maremetraggio International Short Film Festival,https://www.imdb.com/event/ev0002623
ev0001729,Marfa Film Festival,https://www.imdb.com/event/ev0001729
ev0004856,MARFICI: Festival Internacional de Cine Independiente de Mar del Plata,https://www.imdb.com/event/ev0004856
ev0001756,Margaret Mead Film & Video Festival,https://www.imdb.com/event/ev0001756
ev0002212,Mariachi Film Festival,https://www.imdb.com/event/ev0002212
ev0001424,Maria Clara Awards,https://www.imdb.com/event/ev0001424
ev0003500,Marietta International Film Festival,https://www.imdb.com/event/ev0003500
ev0003047,Marina del Rey Film Festival,https://www.imdb.com/event/ev0003047
ev0003976,Marina Del Rey Film Festival,https://www.imdb.com/event/ev0003976
ev0002985,Marin County International Festival of Short Film & Video,https://www.imdb.com/event/ev0002985
ev0002539,Maringa Film Festival,https://www.imdb.com/event/ev0002539
ev0006023,Mark Twain Prize for American Humor,https://www.imdb.com/event/ev0006023
ev0012601,Maroc Web Awards,https://www.imdb.com/event/ev0012601
ev0000874,Marrakech International Film Festival,https://www.imdb.com/event/ev0000874
ev0005224,Marseille Web Fest,https://www.imdb.com/event/ev0005224
ev0002967,Martha's Vineyard African American Film Festival,https://www.imdb.com/event/ev0002967
ev0002304,Martha's Vineyard International Film Festival,https://www.imdb.com/event/ev0002304
ev0005348,Martinique Film Festival,https://www.imdb.com/event/ev0005348
ev0002284,Maryland International Film Festival,https://www.imdb.com/event/ev0002284
ev0001902,"Mascara & Popcorn International Film Festival, CA",https://www.imdb.com/event/ev0001902
ev0004469,Mashable Open Web Awards,https://www.imdb.com/event/ev0004469
ev0013504,Mashariki African Film Festival,https://www.imdb.com/event/ev0013504
ev0003135,Massachusetts Independent Film Festival,https://www.imdb.com/event/ev0003135
ev0004413,Master of Art Film Festival,https://www.imdb.com/event/ev0004413
ev0003673,Matchflick Flicker Awards,https://www.imdb.com/event/ev0003673
ev0004191,Matera Sports Film Festival,https://www.imdb.com/event/ev0004191
ev0000422,Matita Animation Film Festival,https://www.imdb.com/event/ev0000422
ev0003986,Matsalu Nature Film Festival,https://www.imdb.com/event/ev0003986
ev0001713,Maui Film Festival,https://www.imdb.com/event/ev0001713
ev0012470,Maupintown Film Festival,https://www.imdb.com/event/ev0012470
ev0001658,Maverick Movie Awards,https://www.imdb.com/event/ev0001658
ev0004347,"Max Movie Awards, South Korea",https://www.imdb.com/event/ev0004347
ev0000423,Max Ophüls Festival,https://www.imdb.com/event/ev0000423
ev0002606,MayDay Film Festival,https://www.imdb.com/event/ev0002606
ev0005898,Maykop International Film Festival,https://www.imdb.com/event/ev0005898
ev0012802,MBC Drama Awards,https://www.imdb.com/event/ev0012802
ev0005595,MCIN Muestra de Cine Iberoamericano Nicaragua,https://www.imdb.com/event/ev0005595
ev0004039,McMinnville Short Film Festival,https://www.imdb.com/event/ev0004039
ev0005583,MDB Film Festival,https://www.imdb.com/event/ev0005583
ev0003638,Mecal Barcelona International Short and Animation Film Festival,https://www.imdb.com/event/ev0003638
ev0002552,Mecal Chile - Festival Latinoamericano e Internacional de Cortometrajes,https://www.imdb.com/event/ev0002552
ev0004244,MedFF,https://www.imdb.com/event/ev0004244
ev0004960,Media Access Awards,https://www.imdb.com/event/ev0004960
ev0004121,Media Art Festival,https://www.imdb.com/event/ev0004121
ev0004505,MediaBrand,https://www.imdb.com/event/ev0004505
ev0001896,"Media Film Festival, US",https://www.imdb.com/event/ev0001896
ev0004042,Medias Central European Film Festival 7+1,https://www.imdb.com/event/ev0004042
ev0000426,"Mediawave, Hungary",https://www.imdb.com/event/ev0000426
ev0005049,Medina Film Festival,https://www.imdb.com/event/ev0005049
ev0006600,Mediterranean Film Festival Cannes,https://www.imdb.com/event/ev0006600
ev0001773,Mediterraneo Video Festival,https://www.imdb.com/event/ev0001773
ev0005228,Meglio Matti Che Corti,https://www.imdb.com/event/ev0005228
ev0005364,Melbourne City Independent Film Awards,https://www.imdb.com/event/ev0005364
ev0003807,Melbourne Documentary Film Festival,https://www.imdb.com/event/ev0003807
ev0004126,Melbourne Independent Filmmakers Festival,https://www.imdb.com/event/ev0004126
ev0003893,Melbourne Indie Film Festival,https://www.imdb.com/event/ev0003893
ev0001309,Melbourne International Animation Festival,https://www.imdb.com/event/ev0001309
ev0000427,Melbourne International Film Festival,https://www.imdb.com/event/ev0000427
ev0001599,Melbourne International Movie Festival,https://www.imdb.com/event/ev0001599
ev0002699,Melbourne Queer Film Festival,https://www.imdb.com/event/ev0002699
ev0000428,Melbourne Underground Film Festival,https://www.imdb.com/event/ev0000428
ev0012801,Melbourne Webfest,https://www.imdb.com/event/ev0012801
ev0002571,Melbourne Web Fest,https://www.imdb.com/event/ev0002571
ev0001124,Memphis Black Writers Conference & Southern Film Festival,https://www.imdb.com/event/ev0001124
ev0001233,Memphis Indie Film Festival,https://www.imdb.com/event/ev0001233
ev0001148,Memphis International Film Festival,https://www.imdb.com/event/ev0001148
ev0004604,Memphis International Jewish Film Festival,https://www.imdb.com/event/ev0004604
ev0003496,Mendoc Film Festival,https://www.imdb.com/event/ev0003496
ev0005661,Mendocino Film Festival,https://www.imdb.com/event/ev0005661
ev0014162,Mérida & Yucatan International Film Festival,https://www.imdb.com/event/ev0014162
ev0005233,Merlinka festival,https://www.imdb.com/event/ev0005233
ev0005149,Mestre Film Festival,https://www.imdb.com/event/ev0005149
ev0003686,Mestre Mateo Awards,https://www.imdb.com/event/ev0003686
ev0000430,Method Fest,https://www.imdb.com/event/ev0000430
ev0000431,Metro Manila Film Festival,https://www.imdb.com/event/ev0000431
ev0005589,Metropol'His Film Festival,https://www.imdb.com/event/ev0005589
ev0004020,Metropolitan Film Festival of New York City,https://www.imdb.com/event/ev0004020
ev0000729,MetroStar Gala,https://www.imdb.com/event/ev0000729
ev0000432,Metz European Meeting of Short Film,https://www.imdb.com/event/ev0000432
ev0001165,Meudon Comedy Short Film Festival,https://www.imdb.com/event/ev0001165
ev0000433,Mexican Cinema Journalists,https://www.imdb.com/event/ev0000433
ev0005803,Mexico City Independent Film Festival,https://www.imdb.com/event/ev0005803
ev0001249,Mexico City International Contemporary Film Festival,https://www.imdb.com/event/ev0001249
ev0001597,Mexico International Film Festival,https://www.imdb.com/event/ev0001597
ev0001117,MFA Planet Europe Short Film Festival,https://www.imdb.com/event/ev0001117
ev0000434,Miami Brazilian Film Festival,https://www.imdb.com/event/ev0000434
ev0006173,Miami Epic Film Festival,https://www.imdb.com/event/ev0006173
ev0005133,Miami Fear Fest,https://www.imdb.com/event/ev0005133
ev0000435,Miami Film Festival,https://www.imdb.com/event/ev0000435
ev0000436,Miami Gay and Lesbian Film Festival,https://www.imdb.com/event/ev0000436
ev0000437,Miami Hispanic Film Festival,https://www.imdb.com/event/ev0000437
ev0000438,Miami Horror Film Festival,https://www.imdb.com/event/ev0000438
ev0005301,Miami Independent Film Festival,https://www.imdb.com/event/ev0005301
ev0003542,Miami International Science Fiction Film Festival,https://www.imdb.com/event/ev0003542
ev0001064,Miami International Short Film Festival,https://www.imdb.com/event/ev0001064
ev0000439,Miami Jewish Film Festival,https://www.imdb.com/event/ev0000439
ev0001354,Miami Latin Film Festival,https://www.imdb.com/event/ev0001354
ev0003853,Miami Life Awards,https://www.imdb.com/event/ev0003853
ev0001373,Miami Short Film Festival,https://www.imdb.com/event/ev0001373
ev0001214,Miami Shorts in the Park,https://www.imdb.com/event/ev0001214
ev0012735,Miami Springs International Film Fest,https://www.imdb.com/event/ev0012735
ev0003792,Miami Web Fest,https://www.imdb.com/event/ev0003792
ev0012506,MicGénero,https://www.imdb.com/event/ev0012506
ev0000440,MicroCineFest,https://www.imdb.com/event/ev0000440
ev0001500,Microcinema Fest,https://www.imdb.com/event/ev0001500
ev0003067,Microfilmmaker Magazine Awards,https://www.imdb.com/event/ev0003067
ev0003131,Mid-America Chapter Emmy Awards,https://www.imdb.com/event/ev0003131
ev0004184,Middleburg Film Festival,https://www.imdb.com/event/ev0004184
ev0003444,Middlebury New Filmmakers Festival,https://www.imdb.com/event/ev0003444
ev0003866,Middle Coast Film Festival,https://www.imdb.com/event/ev0003866
ev0008145,Middle East Now,https://www.imdb.com/event/ev0008145
ev0006189,Mid Ohio Filmmakers Association Three Weeks of Terror,https://www.imdb.com/event/ev0006189
ev0001809,"Midsouth Emmy Awards, Nashville, US",https://www.imdb.com/event/ev0001809
ev0006050,Mid Tenn Film Festival,https://www.imdb.com/event/ev0006050
ev0013538,Mid West Action fest,https://www.imdb.com/event/ev0013538
ev0001234,Midwest Entertainment Industry Conference Film Festival,https://www.imdb.com/event/ev0001234
ev0003428,Midwest Independent Film Festival,https://www.imdb.com/event/ev0003428
ev0005475,MidWest WeirdFest,https://www.imdb.com/event/ev0005475
ev0003844,MIFEC - Mostra Internacional de Escolas de Cinema,https://www.imdb.com/event/ev0003844
ev0004226,MiFo LGBT Film Festival,https://www.imdb.com/event/ev0004226
ev0004136,Mikrofilm Short Festival,https://www.imdb.com/event/ev0004136
ev0000441,Milan African Film Festival,https://www.imdb.com/event/ev0000441
ev0000969,Milan Film Festival,https://www.imdb.com/event/ev0000969
ev0006070,Milan International Filmmaker Festival,https://www.imdb.com/event/ev0006070
ev0001250,Milan International Lesbian and Gay Film Festival,https://www.imdb.com/event/ev0001250
ev0010291,Milan Machinima Festival,https://www.imdb.com/event/ev0010291
ev0000442,Milano International Film Festival Awards (MIFF Awards),https://www.imdb.com/event/ev0000442
ev0002450,Mile High Horror Film Festival,https://www.imdb.com/event/ev0002450
ev0007884,Milestone Worldwide Film Festival,https://www.imdb.com/event/ev0007884
ev0002003,"Milledgeville-Eatonton Film Festival, US",https://www.imdb.com/event/ev0002003
ev0005554,Millenium Film Festival,https://www.imdb.com/event/ev0005554
ev0003786,Millennium Docs Against Gravity,https://www.imdb.com/event/ev0003786
ev0001535,Mill Valley Film Festival,https://www.imdb.com/event/ev0001535
ev0003201,Milwaukee Film Festival,https://www.imdb.com/event/ev0003201
ev0003394,Milwaukee Short Film Festival,https://www.imdb.com/event/ev0003394
ev0006079,Milwaukee Twisted Dreams Festival,https://www.imdb.com/event/ev0006079
ev0002865,"MiMi LGBT Short Film Festival, Spain",https://www.imdb.com/event/ev0002865
ev0009861,MiMo Milano Mobile Film Festival,https://www.imdb.com/event/ev0009861
ev0005232,Mindfield Film Festival Albuquerque,https://www.imdb.com/event/ev0005232
ev0004428,Mindfield Film Festival Los Angeles,https://www.imdb.com/event/ev0004428
ev0005170,Mind the Indie Film Festival,https://www.imdb.com/event/ev0005170
ev0010521,Miniature Film Festival,https://www.imdb.com/event/ev0010521
ev0005206,Miniboxoffice International Film Festival,https://www.imdb.com/event/ev0005206
ev0005286,Minikino,https://www.imdb.com/event/ev0005286
ev0004140,Minimalen,https://www.imdb.com/event/ev0004140
ev0013067,Ministry of Culture of Peru National Short Film Contest,https://www.imdb.com/event/ev0013067
ev0001761,Minneapolis St. Paul International Film Festival,https://www.imdb.com/event/ev0001761
ev0005928,Minnesota Web Fest,https://www.imdb.com/event/ev0005928
ev0002512,Minsk International Film Festival,https://www.imdb.com/event/ev0002512
ev0010191,MIPFormats International Pitch,https://www.imdb.com/event/ev0010191
ev0005307,MIPJunior International Pitch,https://www.imdb.com/event/ev0005307
ev0003613,Mirabile Dictu International Film Festival,https://www.imdb.com/event/ev0003613
ev0002272,MiradasDoc International Documentary Film Festival,https://www.imdb.com/event/ev0002272
ev0001906,"Mirchi Music Awards, IN",https://www.imdb.com/event/ev0001906
ev0002777,Mirchi Music Awards South,https://www.imdb.com/event/ev0002777
ev0014621,Mise-en-scene Short Film Festival,https://www.imdb.com/event/ev0014621
ev0000443,Misfit Short Film & Video Festival,https://www.imdb.com/event/ev0000443
ev0005553,Mission City Film Festival,https://www.imdb.com/event/ev0005553
ev0002574,Mississauga Arts Awards (The MARTYS),https://www.imdb.com/event/ev0002574
ev0002897,"Mississippi International Film Festival, US",https://www.imdb.com/event/ev0002897
ev0001390,Missoula International Wildlife Film Festival,https://www.imdb.com/event/ev0001390
ev0005704,Mister Vorky Film Festival,https://www.imdb.com/event/ev0005704
ev0009433,Mito Short Film Festival,https://www.imdb.com/event/ev0009433
